produktion_id,pflanze_id,datum,woche,blueten_pro_staengel,bluetezeit_truss_woche,gesetzte_fruechte_pro_staengel,fruchtansatz_x_m2,truss_nr_ernte_fruechte_obere_truss,truss_nr_gesetzte_fruechte_obere_truss,geernteten_fruechte_auf_der_oberen_truss,geernteten_fruechte_auf_der_oberen_truss_minus1,geernteten_fruechte_auf_der_oberen_truss_minus2,geernteten_fruechte_auf_der_oberen_truss_minus3,geernteten_fruechte_auf_der_oberen_truss_minus4,geernteten_fruechte_auf_der_oberen_truss_minus5,geernteten_fruechte_pro_staengel,produktion_x_m2,erntegeschwindigkeit_fruchte_wochef_wochei,erntegeschwindigkeit_truss_woche,fruchtzeit,truss_nr_bluehende_obere_truss,blueten_auf_der_oberen_truss,blueten_auf_der_oberen_truss_minus1,blueten_auf_der_oberen_truss_minus2,blueten_auf_der_oberen_truss_minus3,blueten_auf_der_oberen_truss_minus4,blueten_auf_der_oberen_truss_minus5,gesetzten_fruechte_auf_der_oberen_truss,gesetzten_fruechte_auf_der_oberen_truss_minus1,gesetzten_fruechte_auf_der_oberen_truss_minus2,gesetzten_fruechte_auf_der_oberen_truss_minus3,gesetzten_fruechte_auf_der_oberen_truss_minus4,gesetzten_fruechte_auf_der_oberen_truss_minus5,pflanze_nr
1543,49,2025-03-28 00:00:00,13,7,1.75,8,16,0,1,0,0,0,0,0,0,0,0,,,,2,2,5,0,0,0,0,8,0,0,0,0,0,2
1544,54,2025-03-28 00:00:00,13,1,0.25,8,16,0,1,0,0,0,0,0,0,0,0,,,,2,1,0,0,0,0,0,8,0,0,0,0,0,2
1545,39,2025-03-28 00:00:00,13,5,1.25,7,14,0,1,0,0,0,0,0,0,0,0,,,,2,4,1,0,0,0,0,7,0,0,0,0,0,2
1546,35,2025-03-28 00:00:00,13,2,0.5,4,8,0,1,0,0,0,0,0,0,0,0,,,,2,1,1,0,0,0,0,4,0,0,0,0,0,2
1547,57,2025-04-04 00:00:00,14,7,1.4,38,76,0,3,0,0,0,0,0,0,0,0,,,,4,4,1,2,0,0,0,5,9,24,0,0,0,1
1548,46,2025-04-04 00:00:00,14,5,1,38,76,0,3,0,0,0,0,0,0,0,0,,,,4,2,2,1,0,0,0,6,22,10,0,0,0,1
1549,56,2025-04-04 00:00:00,14,10,2,13,26,0,2,0,0,0,0,0,0,0,0,,,,3,6,4,0,0,0,0,3,10,0,0,0,0,1
1550,49,2025-04-04 00:00:00,14,11,2.2,28,56,0,2,0,0,0,0,0,0,0,0,,,,4,1,5,2,3,0,0,7,21,0,0,0,0,1
1551,54,2025-04-04 00:00:00,14,8,1.6,22,44,0,2,0,0,0,0,0,0,0,0,,,,3,5,3,0,0,0,0,4,18,0,0,0,0,1
1552,39,2025-04-04 00:00:00,14,7,1.4,28,56,0,2,0,0,0,0,0,0,0,0,,,,3,5,2,0,0,0,0,8,20,0,0,0,0,1
1553,35,2025-04-04 00:00:00,14,8,1.6,15,30,0,1,0,0,0,0,0,0,0,0,,,,3,3,4,1,0,0,0,15,0,0,0,0,0,1
1554,40,2025-04-04 00:00:00,14,5,1,27,54,0,2,0,0,0,0,0,0,0,0,,,,3,2,2,1,0,0,0,4,23,0,0,0,0,1
1555,57,2025-04-04 00:00:00,14,7,1.4,27,54,0,3,0,0,0,0,0,0,0,0,,,,4,3,3,0,1,0,0,8,7,12,0,0,0,2
1556,46,2025-04-04 00:00:00,14,10,2,35,70,0,4,0,0,0,0,0,0,0,0,,,,5,3,3,2,1,1,0,2,8,12,13,0,0,2
1557,56,2025-04-04 00:00:00,14,6,1.2,14,28,0,2,0,0,0,0,0,0,0,0,,,,3,3,3,0,0,0,0,2,12,0,0,0,0,2
1558,49,2025-04-04 00:00:00,14,11,2.2,25,50,0,2,0,0,0,0,0,0,0,0,,,,3,8,3,0,0,0,0,5,20,0,0,0,0,2
1559,54,2025-04-04 00:00:00,14,8,1.6,17,34,0,2,0,0,0,0,0,0,0,0,,,,3,5,3,0,0,0,0,5,12,0,0,0,0,2
1560,39,2025-04-04 00:00:00,14,8,1.6,16,32,0,2,0,0,0,0,0,0,0,0,,,,3,6,2,0,0,0,0,4,12,0,0,0,0,2
1561,35,2025-04-04 00:00:00,14,7,1.4,14,28,0,2,0,0,0,0,0,0,0,0,,,,3,3,3,1,0,0,0,2,12,0,0,0,0,2
1562,40,2025-04-05 00:00:00,14,12,2.4,37,74,0,3,0,0,0,0,0,0,0,0,,,,4,2,6,2,2,0,0,1,7,29,0,0,0,2
1563,57,2025-04-11 00:00:00,15,8,1.333333333,64,128,0,5,0,0,0,0,0,0,0,0,,,,6,1,4,2,1,0,0,3,8,12,13,28,0,1
1564,57,2025-04-11 00:00:00,15,5,0.833333333,41,82,2,5,0,0,0,0,0,0,0,0,,,,6,3,1,1,0,0,0,1,8,13,7,12,0,2
1565,46,2025-04-11 00:00:00,15,7,1.166666667,60,120,0,5,0,0,0,0,0,0,0,0,,,,6,2,3,2,0,0,0,3,8,12,26,11,0,1
1566,46,2025-04-11 00:00:00,15,7,1.166666667,59,118,0,5,0,0,0,0,0,0,0,0,,,,6,2,2,1,1,0,1,5,10,13,16,15,0,2
1567,56,2025-04-11 00:00:00,15,4,0.666666667,34,68,0,3,0,0,0,0,0,0,0,0,,,,4,2,2,0,0,0,0,6,14,14,0,0,0,1
1568,56,2025-04-11 00:00:00,15,4,0.666666667,28,56,0,3,0,0,0,0,0,0,0,0,,,,4,1,2,1,0,0,0,3,10,15,0,0,0,2
1569,49,2025-04-11 00:00:00,15,9,1.5,54,108,0,4,0,0,0,0,0,0,0,0,,,,4,3,5,1,0,0,0,3,13,14,24,0,0,1
1570,49,2025-04-11 00:00:00,15,14,2.333333333,45,90,0,3,0,0,0,0,0,0,0,0,,,,4,5,7,2,0,0,0,10,11,24,0,0,0,2
1571,40,2025-04-11 00:00:00,15,10,1.666666667,42,84,0,4,0,0,0,0,0,0,0,0,,,,5,2,3,4,1,0,0,2,6,11,23,0,0,1
1572,40,2025-04-11 00:00:00,15,9,1.5,56,112,0,4,0,0,0,0,0,0,0,0,,,,4,3,5,1,0,0,0,3,15,10,28,0,0,2
1573,54,2025-04-11 00:00:00,15,4,0.666666667,43,86,0,4,0,0,0,0,0,0,0,0,,,,4,3,0,1,0,0,0,2,11,12,18,0,0,1
1574,54,2025-04-11 00:00:00,15,3,0.5,36,72,0,4,0,0,0,0,0,0,0,0,,,,4,2,1,0,0,0,0,2,10,12,12,0,0,2
1575,39,2025-04-11 00:00:00,15,6,1,45,90,0,4,0,0,0,0,0,0,0,0,,,,4,5,1,0,0,0,0,3,10,11,21,0,0,1
1576,39,2025-04-11 00:00:00,15,9,1.5,34,68,0,3,0,0,0,0,0,0,0,0,,,,4,4,5,0,0,0,0,11,11,12,0,0,0,2
1577,35,2025-04-11 00:00:00,15,9,1.5,28,56,0,3,0,0,0,0,0,0,0,0,,,,4,6,2,1,0,0,0,6,7,15,0,0,0,1
1578,35,2025-04-11 00:00:00,15,5,0.833333333,38,76,0,3,0,0,0,0,0,0,0,0,,,,4,3,2,0,0,0,0,4,8,26,0,0,0,2
1579,57,2025-04-18 00:00:00,16,10,1.428571429,82,164,0,6,0,0,0,0,0,0,0,0,,,,7,3,3,4,0,0,0,2,10,12,12,15,31,1
1580,57,2025-04-18 00:00:00,16,7,1,54,108,0,6,0,0,0,0,0,0,0,0,,,,7,2,2,1,2,0,0,5,6,12,13,7,11,2
1581,46,2025-04-18 00:00:00,16,8,1.142857143,79,158,0,6,0,0,0,0,0,0,0,0,,,,7,3,3,2,0,0,0,5,11,13,12,26,12,1
1582,46,2025-04-18 00:00:00,16,10,1.428571429,75,150,0,6,0,0,0,0,0,0,0,0,,,,8,1,3,3,1,2,0,5,9,12,16,16,17,2
1583,56,2025-04-18 00:00:00,16,7,1,44,88,0,4,0,0,0,0,0,0,0,0,,,,5,1,4,2,0,0,0,1,12,17,14,0,0,1
1584,56,2025-04-18 00:00:00,16,11,1.571428571,32,64,0,3,0,0,0,0,0,0,0,0,,,,5,2,5,3,1,0,0,8,12,12,0,0,0,2
1585,49,2025-04-18 00:00:00,16,15,2.142857143,66,132,0,4,0,0,0,0,0,0,0,0,,,,6,2,9,4,0,0,0,5,21,16,24,0,0,1
1586,49,2025-04-18 00:00:00,16,21,3,65,130,0,4,0,0,0,0,0,0,0,0,,,,5,9,8,4,0,0,0,7,20,14,24,0,0,2
1587,40,2025-04-18 00:00:00,16,19,2.714285714,51,102,0,5,0,0,0,0,0,0,0,0,,,,6,3,8,8,0,0,0,1,5,10,12,23,0,1
1588,40,2025-04-18 00:00:00,16,27,3.857142857,72,144,0,4,0,0,0,0,0,0,0,0,,,,6,2,11,6,8,0,0,8,21,14,29,0,0,2
1589,54,2025-04-18 00:00:00,16,9,1.285714286,55,110,0,4,0,0,0,0,0,0,0,0,,,,5,7,2,0,0,0,0,7,17,13,18,0,0,1
1590,39,2025-04-18 00:00:00,16,11,1.571428571,48,96,0,5,0,0,0,0,0,0,0,0,,,,6,2,9,0,0,0,0,2,7,12,11,16,0,1
1591,39,2025-04-18 00:00:00,16,13,1.857142857,48,96,0,4,0,0,0,0,0,0,0,0,,,,5,8,5,0,0,0,0,5,21,10,12,0,0,2
1592,35,2025-04-18 00:00:00,16,13,1.857142857,36,72,0,4,0,0,0,0,0,0,0,0,,,,5,5,8,0,0,0,0,4,9,8,15,0,0,1
1593,35,2025-04-18 00:00:00,16,8,1.142857143,40,80,0,4,0,0,0,0,0,0,0,0,,,,5,4,4,0,0,0,0,3,9,12,16,0,0,2
1594,57,2025-04-25 00:00:00,17,11,1.375,71,142,0,7,0,0,0,0,0,0,0,0,,,,8,4,3,1,3,0,0,3,9,19,12,13,15,1
1595,57,2025-04-25 00:00:00,17,11,1.375,56,112,0,7,0,0,0,0,0,0,0,0,,,,9,1,4,4,2,0,0,5,11,6,14,13,7,2
1596,46,2025-04-25 00:00:00,17,5,0.625,83,166,1,7,2,0,0,0,0,0,2,9.2,,,,7,3,1,1,0,0,0,6,11,13,15,12,26,1
1597,46,2025-04-25 00:00:00,17,10,1.25,78,156,1,7,4,0,0,0,0,0,4,18.4,,,,9,3,3,2,2,0,0,7,11,15,13,16,16,2
1598,56,2025-04-25 00:00:00,17,9,1.125,51,102,0,4,0,0,0,0,0,0,0,0,,,,5,7,2,0,0,0,0,7,13,17,14,0,0,1
1599,56,2025-04-25 00:00:00,17,14,1.75,45,90,0,4,0,0,0,0,0,0,0,0,,,,6,2,8,3,1,0,0,8,12,13,12,0,0,2
1600,40,2025-04-25 00:00:00,17,23,2.875,62,124,0,6,0,0,0,0,0,0,0,0,,,,7,5,8,8,2,0,0,2,8,7,10,12,23,1
1601,40,2025-04-25 00:00:00,17,24,3,91,182,0,5,0,0,0,0,0,0,0,0,,,,7,3,6,11,2,2,0,9,12,27,14,29,0,2
1602,49,2025-04-25 00:00:00,17,11,1.375,89,178,0,6,0,0,0,0,0,0,0,0,,,,7,3,6,2,0,0,0,2,12,11,23,17,24,1
1603,49,2025-04-25 00:00:00,17,20,2.5,85,170,0,5,0,0,0,0,0,0,0,0,,,,6,8,9,3,0,0,0,8,15,23,15,24,0,2
1604,54,2025-04-25 00:00:00,17,19,2.375,74,148,0,5,0,0,0,0,0,0,0,0,,,,7,1,13,5,0,0,0,14,12,17,13,18,0,1
1605,54,2025-04-25 00:00:00,17,13,1.625,78,156,0,6,0,0,0,0,0,0,0,0,,,,7,6,7,0,0,0,0,5,17,13,20,12,11,2
1606,39,2025-04-25 00:00:00,17,15,1.875,59,118,0,5,0,0,0,0,0,0,0,0,,,,7,4,8,3,0,0,0,14,9,12,11,13,0,1
1607,39,2025-04-25 00:00:00,17,17,2.125,66,132,0,5,0,0,0,0,0,0,0,0,,,,6,10,4,0,3,0,0,10,13,21,10,12,0,2
1608,35,2025-04-25 00:00:00,17,11,1.375,49,98,0,5,0,0,0,0,0,0,0,0,,,,6,5,4,2,0,0,0,4,13,9,8,15,0,1
1609,35,2025-04-25 00:00:00,17,11,1.375,52,104,0,5,0,0,0,0,0,0,0,0,,,,7,2,6,3,0,0,0,5,10,9,12,16,0,2
1610,57,2025-05-09 00:00:00,19,4,0.4,82,164,3,9,6,9,29,0,0,0,44,202.4,,,,10,2,1,1,0,0,0,5,12,13,15,25,12,1
1611,57,2025-05-09 00:00:00,19,5,0.5,67,134,4,9,1,8,7,13,0,0,29,133.4,,,,11,3,2,0,0,0,0,5,8,13,17,9,15,2
1612,46,2025-05-09 00:00:00,19,6,0.6,62,124,4,8,3,9,26,11,0,0,49,225.4,,,,9,2,4,0,0,0,0,4,13,15,14,13,3,1
1613,46,2025-05-09 00:00:00,19,3,0.3,61,122,4,9,3,8,14,13,0,0,38,174.8,,,,11,2,1,0,0,0,0,5,10,9,13,14,10,2
1614,56,2025-05-09 00:00:00,19,3,0.3,65,130,1,5,5,0,0,0,0,0,5,23,,,,8,3,0,0,0,0,0,14,12,15,17,7,0,1
1615,56,2025-05-09 00:00:00,19,16,1.6,72,144,1,6,6,0,0,0,0,0,6,27.6,,,,8,1,5,8,2,0,0,4,17,14,17,14,6,2
1616,49,2025-05-09 00:00:00,19,14,1.4,100,200,2,7,4,15,0,0,0,0,19,87.4,,,,9,1,3,8,0,2,0,7,12,30,17,22,12,1
1617,49,2025-05-09 00:00:00,19,11,1.1,114,228,2,7,4,15,0,0,0,0,19,87.4,,,,8,3,3,2,3,0,0,2,15,29,26,25,17,2
1618,40,2025-05-09 00:00:00,19,9,0.9,85,170,2,7,3,22,0,0,0,0,25,115,,,,9,7,2,0,0,0,0,8,21,24,13,10,9,1
1619,40,2025-05-09 00:00:00,19,22,2.2,90,180,2,7,6,22,0,0,0,0,28,128.8,,,,9,3,12,3,4,0,0,5,7,22,18,30,8,2
1620,54,2025-05-09 00:00:00,19,8,0.8,89,178,2,7,4,16,0,0,0,0,20,92,,,,8,5,0,3,0,0,0,5,24,21,13,17,9,1
1621,54,2025-05-09 00:00:00,19,8,0.8,106,212,2,8,3,11,0,0,0,0,14,64.4,,,,9,3,4,1,0,0,0,3,17,25,26,14,21,2
1622,39,2025-05-09 00:00:00,19,3,0.3,79,158,2,7,6,17,0,0,0,0,23,105.8,,,,8,2,0,1,0,0,0,10,19,24,9,12,5,1
1623,39,2025-05-09 00:00:00,19,10,1,83,166,1,7,11,0,0,0,0,0,11,50.6,,,,8,6,4,0,0,0,0,3,17,17,14,22,10,2
1624,35,2025-05-09 00:00:00,19,6,0.6,62,124,1,7,12,0,0,0,0,0,12,55.2,,,,8,2,4,0,0,0,0,2,10,12,21,9,8,1
1625,35,2025-05-09 00:00:00,19,9,0.9,78,156,1,7,8,0,0,0,0,0,8,36.8,,,,8,6,3,0,0,0,0,4,16,23,16,13,6,2
1626,57,2025-05-16 00:00:00,20,7,0.636363636,88,176,4,10,5,11,13,0,0,0,29,133.4,,,,12,1,3,3,0,0,0,4,9,20,13,16,26,1
1627,57,2025-05-16 00:00:00,20,13,1.181818182,39,78,4,11,8,13,7,12,0,0,40,184,,,,12,6,4,2,1,0,0,2,3,11,8,15,0,2
1628,46,2025-05-16 00:00:00,20,4,0.363636364,63,126,5,8,3,8,12,26,11,0,60,276,,,,10,2,2,0,0,0,0,16,14,14,11,8,0,1
1629,46,2025-05-16 00:00:00,20,6,0.545454545,54,108,5,11,3,8,12,16,12,0,51,234.6,,,,12,3,2,1,0,0,0,2,6,11,11,10,14,2
1630,56,2025-05-16 00:00:00,20,6,0.545454545,54,108,2,8,2,11,0,0,0,0,13,59.8,,,,9,3,3,0,0,0,0,4,2,14,13,15,6,1
1631,56,2025-05-16 00:00:00,20,13,1.181818182,83,166,2,7,4,11,0,0,0,0,15,69,,,,9,1,5,3,4,0,0,6,16,21,15,16,9,2
1632,49,2025-05-16 00:00:00,20,5,0.454545455,82,164,3,8,6,10,21,0,0,0,37,170.2,,,,10,1,4,0,0,0,0,6,13,13,27,17,6,1
1633,49,2025-05-16 00:00:00,20,10,0.909090909,97,194,3,8,2,8,23,0,0,0,33,151.8,,,,9,6,4,0,0,0,0,4,10,21,28,23,11,2
1634,40,2025-05-16 00:00:00,20,11,1,82,164,3,9,4,8,23,0,0,0,35,161,,,,10,5,6,0,0,0,0,5,7,11,23,24,12,1
1635,40,2025-05-16 00:00:00,20,9,0.818181818,99,198,3,8,5,9,25,0,0,0,39,179.4,,,,10,3,6,0,0,0,0,12,10,12,23,19,23,2
1636,54,2025-05-16 00:00:00,20,12,1.090909091,63,126,3,8,7,8,18,0,0,0,33,151.8,,,,9,6,6,0,0,0,0,10,5,21,13,10,4,1
1637,54,2025-05-16 00:00:00,20,13,1.181818182,115,230,3,9,6,8,11,0,0,0,25,115,,,,10,6,5,2,0,0,0,6,20,23,27,25,14,2
1638,39,2025-05-16 00:00:00,20,6,0.545454545,80,160,3,8,7,11,19,0,0,0,37,170.2,,,,9,5,1,0,0,0,0,7,16,19,24,9,5,1
1639,39,2025-05-16 00:00:00,20,15,1.363636364,97,194,3,8,7,8,12,0,0,0,27,124.2,,,,9,5,7,3,0,0,0,8,21,20,19,14,15,2
1640,35,2025-05-17 00:00:00,20,5,0.454545455,68,136,3,8,1,3,14,0,0,0,18,82.8,,,,9,5,0,0,0,0,0,4,13,11,12,20,8,1
1641,35,2025-05-17 00:00:00,20,5,0.454545455,103,206,3,8,2,3,8,0,0,0,13,59.8,,,,9,4,1,0,0,0,0,9,13,26,28,16,11,2
1642,57,2025-05-23 00:00:00,21,4,0.333333333,70,140,5,11,9,11,12,15,31,0,78,358.8,,,,13,1,2,1,0,0,0,4,6,11,21,13,15,1
1643,57,2025-05-23 00:00:00,21,4,0.333333333,59,118,6,12,3,6,11,13,7,12,52,239.2,,,,13,2,2,0,0,0,0,2,10,10,13,8,16,2
1644,46,2025-05-23 00:00:00,21,5,0.416666667,57,114,6,9,3,10,12,12,26,11,74,340.4,,,,11,1,2,2,0,0,0,5,18,14,12,4,4,1
1645,46,2025-05-23 00:00:00,21,6,0.5,62,124,6,11,2,7,10,13,16,17,65,299,,,,13,3,2,1,0,0,0,4,8,10,12,14,14,2
1646,56,2025-05-23 00:00:00,21,8,0.666666667,55,110,3,7,5,9,12,0,0,0,26,119.6,,,,10,5,3,0,0,0,0,6,4,17,13,10,5,1
1647,56,2025-05-23 00:00:00,21,12,1,86,172,3,8,3,7,12,0,0,0,22,101.2,,,,10,2,7,3,0,0,0,4,10,19,25,15,13,2
1648,40,2025-05-23 00:00:00,21,16,1.333333333,92,184,4,9,4,8,11,23,0,0,46,211.6,,,,10,13,3,0,0,0,0,13,9,11,25,24,10,1
1649,40,2025-05-23 00:00:00,21,13,1.083333333,86,172,5,9,1,6,14,14,25,0,60,276,,,,11,2,9,2,0,0,0,7,16,11,15,24,13,2
1650,49,2025-05-23 00:00:00,21,6,0.5,87,174,4,9,2,16,15,21,0,0,54,248.4,,,,10,3,3,0,0,0,0,5,10,19,12,26,15,1
1651,49,2025-05-23 00:00:00,21,11,0.916666667,105,210,4,8,1,15,11,23,0,0,50,230,,,,10,4,7,0,0,0,0,9,12,22,29,24,9,2
1652,54,2025-05-23 00:00:00,21,2,0.166666667,94,188,4,9,5,17,12,17,0,0,51,234.6,,,,10,2,0,0,0,0,0,11,23,5,26,21,8,1
1653,54,2025-05-24 00:00:00,21,12,1,125,250,5,10,1,6,19,12,11,0,49,225.4,,,,11,5,6,1,0,0,0,6,16,27,24,28,24,2
1654,39,2025-05-24 00:00:00,21,7,0.583333333,80,160,4,9,5,12,11,16,0,0,44,202.4,,,,10,5,2,0,0,0,0,7,11,16,18,24,4,1
1655,39,2025-05-24 00:00:00,21,6,0.5,91,182,4,9,5,20,10,12,0,0,47,216.2,,,,10,2,3,1,0,0,0,2,18,26,19,17,9,2
1656,35,2025-05-24 00:00:00,21,10,0.833333333,73,146,3,9,7,7,13,0,0,0,27,124.2,,,,10,5,5,0,0,0,0,6,7,17,11,12,20,1
1657,35,2025-05-24 00:00:00,21,12,1,81,162,3,9,7,5,8,0,0,0,20,92,,,,10,7,4,1,0,0,0,4,14,15,26,16,6,2
1658,57,2025-05-30 00:00:00,22,4,0.307692308,73,146,7,12,1,7,16,12,13,14,63,289.8,,,,14,2,1,1,0,0,0,6,9,12,11,22,13,1
1659,57,2025-05-30 00:00:00,22,4,0.307692308,66,132,7,13,1,5,6,14,14,7,47,216.2,,,,14,2,1,1,0,0,0,3,12,17,12,14,8,2
1660,46,2025-05-30 00:00:00,22,4,0.307692308,46,92,7,10,4,9,12,14,12,25,76,349.6,,,,11,2,2,0,0,0,0,3,7,18,10,6,2,1
1661,46,2025-05-30 00:00:00,22,6,0.461538462,49,98,7,13,1,7,12,12,14,16,62,285.2,,,,14,3,2,1,0,0,0,2,7,9,9,10,12,2
1662,56,2025-05-30 00:00:00,22,7,0.538461538,47,94,4,9,1,11,13,13,0,0,38,174.8,,,,11,2,4,1,0,0,0,6,6,4,16,12,3,1
1663,56,2025-05-30 00:00:00,22,12,0.923076923,87,174,4,9,1,7,10,12,0,0,30,138,,,,11,1,3,6,2,0,0,7,9,10,22,25,14,2
1664,49,2025-05-30 00:00:00,22,19,1.461538462,76,152,4,10,6,22,16,21,0,0,65,299,,,,11,5,2,2,10,0,0,5,10,10,16,12,23,1
1665,49,2025-05-30 00:00:00,22,6,0.461538462,96,192,5,9,1,8,22,13,23,0,67,308.2,,,,11,2,4,0,0,0,0,8,11,12,22,28,15,2
1666,40,2025-05-30 00:00:00,22,10,0.769230769,96,192,5,10,3,5,9,11,23,0,51,234.6,,,,11,3,7,0,0,0,0,12,17,9,11,26,21,1
1667,40,2025-05-30 00:00:00,22,12,0.923076923,81,162,5,10,7,11,20,14,25,0,77,354.2,,,,12,1,5,6,0,0,0,8,11,16,12,17,17,2
1668,54,2025-05-30 00:00:00,22,7,0.538461538,93,186,5,10,8,11,17,12,18,0,66,303.6,,,,11,5,2,0,0,0,0,4,18,26,5,27,13,1
1669,54,2025-05-30 00:00:00,22,5,0.384615385,113,226,6,11,1,10,12,20,12,11,66,303.6,,,,12,2,3,0,0,0,0,6,18,23,24,27,15,2
1670,39,2025-05-31 00:00:00,22,4,0.307692308,88,176,5,10,7,9,12,11,17,0,56,257.6,,,,11,4,0,0,0,0,0,7,17,13,16,18,17,1
1671,39,2025-05-31 00:00:00,22,2,0.153846154,100,200,5,9,7,11,20,10,12,0,60,276,,,,10,2,0,0,0,0,0,12,25,30,20,10,3,2
1672,35,2025-05-31 00:00:00,22,5,0.384615385,101,202,4,10,6,9,6,8,0,0,29,133.4,,,,11,5,0,0,0,0,0,5,9,15,17,27,28,2
1673,35,2025-05-31 00:00:00,22,7,0.538461538,58,116,4,10,4,9,8,14,0,0,35,161,,,,11,4,3,0,0,0,0,2,9,7,17,11,12,1
1674,57,2025-06-06 00:00:00,23,2,0.142857143,70,140,8,13,2,8,12,20,12,13,67,308.2,,,,14,2,0,0,0,0,0,6,10,11,12,11,20,1
1675,57,2025-06-06 00:00:00,23,6,0.428571429,78,156,8,14,4,7,7,9,16,13,56,257.6,,,,16,2,2,1,1,0,0,4,8,20,19,12,15,2
1676,46,2025-06-06 00:00:00,23,2,0.142857143,37,74,7,11,11,14,14,15,12,26,92,423.2,,,,12,2,0,0,0,0,0,4,5,7,18,3,0,1
1677,46,2025-06-06 00:00:00,23,2,0.142857143,53,106,8,14,6,9,12,11,17,10,65,299,,,,14,1,1,0,0,0,0,5,8,12,9,9,10,2
1678,56,2025-06-06 00:00:00,23,3,0.214285714,39,78,5,10,1,7,12,13,13,0,46,211.6,,,,11,2,1,0,0,0,0,3,9,6,4,13,4,1
1679,56,2025-06-06 00:00:00,23,6,0.428571429,78,156,5,10,7,11,12,11,12,0,53,243.8,,,,12,1,4,1,0,0,0,5,14,10,10,22,17,2
1680,49,2025-06-06 00:00:00,23,11,0.785714286,64,128,6,11,4,0,13,23,16,21,77,354.2,,,,12,4,6,1,0,0,0,5,11,14,10,16,8,1
1681,49,2025-06-06 00:00:00,23,6,0.428571429,81,162,5,10,12,17,22,16,22,0,89,409.4,,,,12,2,3,1,0,0,0,7,13,11,12,22,16,2
1682,40,2025-06-06 00:00:00,23,6,0.428571429,92,184,6,10,10,14,11,10,11,23,79,363.4,,,,12,2,2,2,0,0,0,26,20,9,11,16,10,1
1683,40,2025-06-06 00:00:00,23,12,0.857142857,81,162,6,11,3,15,17,27,14,23,99,455.4,,,,13,1,5,6,0,0,0,7,19,13,16,12,14,2
1684,54,2025-06-06 00:00:00,23,5,0.357142857,80,160,6,11,5,16,13,17,12,10,73,335.8,,,,12,2,3,0,0,0,0,4,9,16,26,4,21,1
1685,54,2025-06-06 00:00:00,23,6,0.428571429,116,232,7,12,2,8,22,14,20,12,78,358.8,,,,13,5,0,1,0,0,0,4,15,23,24,29,21,2
1686,39,2025-06-06 00:00:00,23,5,0.357142857,81,162,6,11,6,20,9,12,11,15,73,335.8,,,,12,3,2,0,0,0,0,5,12,22,13,16,13,1
1687,39,2025-06-06 00:00:00,23,5,0.357142857,78,156,6,10,4,13,14,21,10,12,74,340.4,,,,11,4,1,0,0,0,0,8,17,0,32,16,5,2
1688,35,2025-06-07 00:00:00,23,7,0.5,59,118,5,11,6,16,9,8,14,0,53,243.8,,,,12,6,0,1,0,0,0,2,8,14,7,17,11,1
1689,35,2025-06-07 00:00:00,23,2,0.142857143,94,188,5,11,12,13,13,6,7,0,51,234.6,,,,12,2,0,0,0,0,0,5,12,18,16,17,26,2
1690,57,2025-06-13 00:00:00,24,2,0.133333333,58,116,9,14,5,13,12,14,23,12,79,363.4,,,,15,2,0,0,0,0,0,8,10,11,11,12,6,1
1691,57,2025-06-13 00:00:00,24,5,0.333333333,64,128,10,16,1,6,8,14,10,9,48,220.8,,,,17,3,1,1,0,0,0,2,5,8,9,21,19,2
1692,46,2025-06-13 00:00:00,24,2,0.133333333,34,68,8,12,7,13,14,14,15,12,75,345,,,,13,1,1,0,0,0,0,2,4,7,9,11,1,1
1693,46,2025-06-13 00:00:00,24,8,0.533333333,52,104,9,15,6,10,9,14,12,13,64,294.4,,,,16,3,3,2,0,0,0,2,8,11,13,9,9,2
1694,56,2025-06-13 00:00:00,24,4,0.266666667,31,62,5,11,9,10,12,13,13,0,57,262.2,,,,12,4,0,0,0,0,0,4,4,10,6,4,3,1
1695,56,2025-06-13 00:00:00,24,5,0.333333333,66,132,6,11,4,16,12,13,11,12,68,312.8,,,,12,3,2,0,0,0,0,5,7,14,12,10,18,2
1696,40,2025-06-13 00:00:00,24,5,0.333333333,70,140,8,12,1,8,20,23,12,10,74,340.4,,,,13,3,2,0,0,0,0,3,8,28,20,8,3,1
1697,40,2025-06-13 00:00:00,24,13,0.866666667,79,158,7,12,4,10,24,19,28,14,99,455.4,,,,14,2,6,5,0,0,0,7,12,23,13,16,8,2
1698,49,2025-06-13 00:00:00,24,9,0.6,77,154,7,12,4,10,13,23,15,21,86,395.6,,,,13,4,2,3,0,0,0,6,19,15,18,10,9,1
1699,49,2025-06-13 00:00:00,24,12,0.8,64,128,7,11,2,11,22,19,22,19,95,437,,,,12,6,2,2,2,0,0,6,12,14,12,10,10,2
1700,54,2025-06-13 00:00:00,24,6,0.4,78,156,7,12,5,23,19,13,17,12,89,409.4,,,,13,6,0,0,0,0,0,6,18,12,16,26,0,1
1701,54,2025-06-13 00:00:00,24,4,0.266666667,110,220,8,12,3,10,17,23,14,21,88,404.8,,,,14,4,0,0,0,0,0,8,10,19,23,24,26,2
1702,39,2025-06-13 00:00:00,24,5,0.333333333,81,162,7,12,10,15,22,8,12,11,78,358.8,,,,13,2,2,1,0,0,0,9,17,12,24,13,6,1
1703,39,2025-06-13 00:00:00,24,4,0.266666667,94,188,7,11,4,17,16,14,23,10,84,386.4,,,,12,4,0,0,0,0,0,8,16,17,20,30,3,2
